"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group D","bachelor's degree","standard","none","82","78","74"
"male","group D","some college","standard","completed","49","43","46"
"male","group C","associate's degree","standard","none","100","90","82"
"female","group C","some college","standard","none","61","72","73"
"female","group C","associate's degree","free/reduced","completed","64","73","76"
"female","group A","some college","standard","none","75","83","77"
"female","group A","some college","free/reduced","completed","62","67","76"
"male","group E","associate's degree","free/reduced","none","68","66","63"
"female","group D","associate's degree","free/reduced","completed","71","88","91"
"female","group D","bachelor's degree","standard","none","67","73","84"
"male","group B","some college","standard","none","64","65","61"
"male","group B","high school","free/reduced","completed","65","66","63"
"male","group C","high school","standard","none","62","55","50"
"female","group B","bachelor's degree","standard","none","57","75","74"
"female","group C","some high school","standard","completed","90","94","99"
"male","group A","high school","standard","completed","77","77","82"
"female","group D","associate's degree","standard","none","62","67","67"
"male","group E","associate's degree","standard","none","96","80","83"
"male","group D","master's degree","standard","completed","77","73","77"
"male","group A","some college","standard","completed","65","78","73"
"male","group D","associate's degree","standard","completed","75","59","62"
"female","group D","associate's degree","standard","none","45","56","57"
"female","group D","some high school","free/reduced","completed","25","40","47"
"male","group C","some college","standard","none","79","64","65"
"male","group B","some college","free/reduced","none","64","72","63"
"male","group D","associate's degree","standard","none","55","40","43"
"male","group D","master's degree","standard","none","74","64","64"
"male","group D","bachelor's degree","standard","none","84","67","69"
"male","group A","associate's degree","standard","completed","62","56","60"
"male","group C","some college","standard","completed","76","72","74"
"male","group B","high school","standard","none","70","55","53"
"female","group C","master's degree","standard","none","87","97","93"
"female","group E","associate's degree","standard","none","73","64","73"
"female","group B","high school","standard","none","36","39","34"
"male","group C","bachelor's degree","free/reduced","completed","72","81","83"
"female","group B","some college","standard","none","29","30","34"
"male","group E","bachelor's degree","standard","completed","94","91","86"
"female","group C","some college","free/reduced","completed","72","80","81"
"male","group D","high school","standard","completed","65","77","74"
"male","group D","associate's degree","standard","completed","66","61","68"
"male","group B","some college","standard","none","61","59","54"
"female","group E","associate's degree","standard","none","69","72","69"
"male","group C","associate's degree","standard","none","74","85","77"
"female","group C","some college","standard","completed","93","100","100"
"male","group C","some high school","free/reduced","none","57","61","54"
"female","group D","some college","standard","none","79","73","80"
"male","group C","some college","free/reduced","none","59","62","49"
"male","group D","bachelor's degree","standard","none","70","59","59"
"male","group E","associate's degree","free/reduced","completed","83","86","85"
"female","group E","associate's degree","standard","none","89","97","97"
"female","group C","some college","free/reduced","none","42","60","53"
"female","group B","high school","free/reduced","none","42","49","43"
"female","group C","some high school","standard","none","71","79","76"
"female","group D","associate's degree","free/reduced","none","69","77","75"
"female","group B","some high school","free/reduced","none","23","42","40"
"male","group B","associate's degree","standard","none","77","66","62"
"male","group C","some high school","free/reduced","completed","49","49","50"
"male","group C","some high school","standard","none","55","48","44"
"female","group E","high school","free/reduced","completed","55","56","57"
"female","group E","some college","standard","none","57","70","64"
"male","group A","bachelor's degree","standard","none","77","69","64"
"female","group C","associate's degree","free/reduced","none","47","67","65"
"male","group D","some high school","free/reduced","completed","38","36","35"
"male","group B","some college","standard","none","67","65","60"
"male","group D","some college","standard","completed","75","66","64"
"female","group D","bachelor's degree","standard","none","80","85","85"
"female","group D","high school","free/reduced","completed","56","63","68"
"male","group D","some college","standard","none","56","48","49"
"female","group D","high school","standard","none","64","65","62"
"male","group B","master's degree","standard","none","80","75","83"
"male","group D","bachelor's degree","standard","none","86","83","82"
"female","group C","some college","free/reduced","none","67","83","80"
"male","group D","master's degree","standard","none","78","80","77"
"female","group B","some college","standard","completed","65","73","82"
"male","group D","master's degree","standard","none","72","74","73"
"female","group B","bachelor's degree","standard","completed","79","92","91"
"male","group D","high school","free/reduced","completed","72","70","69"
"male","group C","associate's degree","standard","none","80","83","82"
"female","group C","bachelor's degree","standard","completed","62","66","72"
"male","group A","bachelor's degree","standard","completed","84","92","92"
"male","group D","some high school","standard","none","84","83","78"
"male","group B","associate's degree","standard","none","59","53","55"
"female","group B","high school","free/reduced","completed","63","71","72"
"male","group B","some college","free/reduced","none","82","78","69"
"male","group E","associate's degree","standard","completed","89","88","87"
"male","group D","associate's degree","standard","none","62","61","57"
"male","group D","some high school","standard","completed","63","69","66"
"female","group B","bachelor's degree","free/reduced","none","50","56","55"
"female","group D","some college","standard","completed","66","70","72"
"male","group E","master's degree","standard","completed","78","73","72"
"female","group B","associate's degree","free/reduced","completed","59","74","78"
"male","group D","high school","standard","none","59","49","56"
"female","group D","some high school","standard","none","61","70","64"
"male","group C","some high school","standard","completed","73","69","69"
"male","group D","bachelor's degree","standard","none","51","50","56"
"male","group C","some high school","standard","none","77","74","70"
"female","group D","some high school","standard","completed","79","89","87"
"female","group D","high school","standard","completed","60","72","70"
"male","group D","high school","standard","completed","89","85","87"
"female","group C","high school","standard","none","67","75","71"
"male","group E","some high school","free/reduced","completed","47","43","42"
"male","group E","some college","standard","none","99","94","89"
"female","group B","some college","standard","completed","85","86","87"
"female","group E","some college","standard","completed","99","100","100"
"male","group B","bachelor's degree","standard","none","72","69","72"
"female","group C","some college","standard","none","65","65","69"
"female","group B","bachelor's degree","free/reduced","completed","65","66","71"
"male","group C","master's degree","free/reduced","none","59","59","52"
"female","group E","high school","free/reduced","none","60","65","65"
"female","group B","some high school","free/reduced","none","38","44","35"
"female","group E","associate's degree","free/reduced","completed","80","95","94"
"female","group B","some high school","free/reduced","none","47","71","66"
"male","group C","some college","free/reduced","none","51","53","46"
"female","group E","associate's degree","standard","none","69","69","68"
"male","group A","high school","free/reduced","completed","60","63","61"
"female","group D","high school","free/reduced","none","62","70","73"
"female","group A","some college","standard","completed","55","67","78"
"male","group C","high school","standard","none","51","50","45"
"female","group E","high school","free/reduced","completed","63","67","65"
"male","group C","associate's degree","standard","none","51","46","48"
"female","group D","some college","standard","none","80","86","84"
"male","group C","bachelor's degree","standard","none","80","77","73"
"female","group A","some college","free/reduced","completed","32","46","47"
"female","group D","some college","free/reduced","none","70","73","79"
"male","group E","some college","standard","none","84","73","71"
"female","group D","bachelor's degree","standard","none","62","71","75"
"male","group C","high school","standard","completed","54","47","45"
"female","group D","bachelor's degree","free/reduced","completed","85","100","100"
"female","group D","some high school","standard","none","65","72","71"
"male","group D","associate's degree","free/reduced","none","87","75","72"
"male","group A","some college","standard","completed","73","76","73"
"male","group B","associate's degree","standard","none","72","70","67"
"male","group B","associate's degree","standard","completed","97","99","93"
"female","group B","some college","standard","none","66","69","74"
"female","group D","some college","standard","none","74","82","80"
"female","group D","some high school","standard","none","42","53","57"
"female","group E","associate's degree","free/reduced","none","89","74","84"
"female","group E","associate's degree","free/reduced","none","86","98","92"
"female","group A","high school","free/reduced","none","63","75","69"
"female","group A","some college","standard","none","77","74","75"
"male","group B","associate's degree","standard","none","80","71","63"
"female","group B","some college","free/reduced","none","47","65","64"
"male","group D","bachelor's degree","standard","none","81","73","74"
"male","group D","bachelor's degree","standard","none","91","87","84"
"male","group D","some high school","free/reduced","none","42","39","41"
"male","group B","high school","standard","none","81","75","74"
"male","group C","some college","standard","none","100","94","89"
"female","group E","some college","standard","completed","84","91","91"
"female","group E","associate's degree","free/reduced","completed","72","86","81"
"female","group C","some high school","free/reduced","none","51","69","62"
"female","group D","some high school","standard","none","48","56","59"
"male","group E","high school","free/reduced","none","75","66","59"
"male","group E","some high school","standard","none","57","49","50"
"male","group B","high school","standard","none","74","60","63"
"female","group B","associate's degree","standard","none","80","89","80"
"female","group C","some high school","standard","none","76","80","78"
"male","group B","master's degree","free/reduced","none","65","63","62"
"female","group E","some high school","free/reduced","none","62","59","55"
"male","group D","associate's degree","free/reduced","completed","80","95","94"
"female","group D","associate's degree","free/reduced","completed","53","72","69"
"male","group A","some college","standard","none","52","56","52"
"female","group D","master's degree","free/reduced","none","65","80","82"
"male","group C","some high school","free/reduced","completed","60","44","52"
"female","group C","associate's degree","standard","none","38","40","41"
"male","group D","some college","standard","none","70","57","61"
"male","group D","high school","free/reduced","none","75","71","71"
"female","group D","some college","free/reduced","none","38","57","48"
"male","group C","some college","standard","completed","52","51","54"
"female","group B","some college","standard","none","73","71","67"
"female","group D","bachelor's degree","standard","none","81","92","90"
"male","group D","high school","standard","none","62","57","61"
"female","group D","high school","standard","completed","74","84","87"
"male","group C","some high school","free/reduced","none","63","58","47"
"female","group C","some college","free/reduced","none","43","57","56"
"male","group B","some high school","standard","none","55","38","45"
"female","group B","master's degree","standard","none","65","80","77"
"female","group C","bachelor's degree","standard","none","74","76","77"
"male","group D","associate's degree","free/reduced","none","58","61","58"
"male","group E","some high school","standard","completed","88","88","86"
"male","group B","some college","standard","none","80","62","67"
"female","group A","high school","free/reduced","completed","77","83","83"
"female","group D","some college","standard","none","81","81","84"
"male","group C","bachelor's degree","standard","completed","81","81","81"
"female","group C","some college","standard","completed","77","84","88"
"male","group B","master's degree","standard","completed","70","66","66"
"male","group C","some college","standard","completed","68","59","59"
"female","group A","bachelor's degree","standard","none","49","62","64"
"female","group D","some high school","free/reduced","none","52","55","50"
"female","group B","some high school","free/reduced","none","70","79","77"
"female","group A","high school","standard","none","37","54","48"
"female","group B","some high school","standard","none","60","66","64"
"female","group B","some college","standard","completed","46","55","60"
"male","group C","bachelor's degree","free/reduced","none","48","51","50"
"female","group B","some high school","standard","completed","58","68","71"
"female","group A","master's degree","standard","none","51","67","66"
"male","group D","bachelor's degree","standard","completed","90","92","89"
"male","group D","some college","standard","none","47","42","44"
"male","group C","some college","standard","completed","96","79","82"
"male","group C","some college","standard","none","80","80","78"
"female","group C","associate's degree","standard","none","49","47","45"
"male","group C","associate's degree","free/reduced","completed","33","41","35"
"female","group C","master's degree","free/reduced","completed","61","80","81"
"female","group E","associate's degree","standard","completed","73","79","78"
"female","group D","associate's degree","standard","none","69","75","82"
"male","group A","some high school","standard","none","74","61","55"
"male","group D","some college","standard","none","82","80","81"
"male","group E","some high school","free/reduced","none","89","76","72"
"male","group D","some high school","standard","none","81","82","80"
"female","group D","some college","standard","none","66","80","75"
"female","group C","master's degree","standard","completed","71","80","83"
"female","group B","associate's degree","standard","completed","57","62","63"
"female","group C","bachelor's degree","free/reduced","none","53","68","69"
"female","group B","high school","free/reduced","none","24","33","37"
"female","group D","high school","standard","completed","85","98","99"
"female","group B","some college","standard","completed","71","79","83"
"female","group C","some high school","standard","completed","69","80","76"
"male","group D","high school","standard","none","92","84","83"
"female","group C","associate's degree","standard","completed","77","91","87"
"male","group C","some high school","free/reduced","none","51","51","51"
"female","group D","some high school","standard","completed","79","82","85"
"female","group E","bachelor's degree","free/reduced","none","63","73","66"
"male","group E","some college","standard","none","82","70","70"
"female","group B","some high school","standard","none","52","56","58"
"female","group C","high school","standard","none","60","57","63"
"male","group A","some college","standard","none","66","76","67"
"female","group D","bachelor's degree","standard","none","89","100","99"
"male","group B","bachelor's degree","free/reduced","none","56","66","60"
"female","group D","high school","standard","none","51","63","65"
"female","group C","high school","standard","completed","57","65","66"
"male","group B","some high school","standard","none","45","45","41"
"female","group C","associate's degree","free/reduced","none","48","68","62"
"male","group D","some college","free/reduced","completed","57","69","73"
"female","group D","high school","standard","none","80","80","81"
"male","group E","associate's degree","standard","completed","100","84","81"
"female","group D","some college","free/reduced","none","44","55","51"
"male","group B","some college","free/reduced","completed","72","77","70"
"female","group D","associate's degree","free/reduced","none","75","88","93"
"male","group C","bachelor's degree","free/reduced","none","45","48","43"
"male","group D","some high school","standard","completed","82","72","71"
"female","group E","associate's degree","standard","none","68","68","65"
"male","group D","associate's degree","standard","none","82","72","74"
"male","group C","high school","standard","completed","77","82","77"
"female","group A","associate's degree","standard","none","64","65","65"
"male","group B","some college","free/reduced","completed","81","77","78"
"male","group C","some high school","free/reduced","none","61","56","56"
"male","group E","associate's degree","standard","none","98","77","77"
"female","group E","some high school","standard","completed","90","90","84"
"female","group C","associate's degree","free/reduced","none","57","73","70"
"male","group C","some high school","standard","none","61","45","51"
"female","group C","bachelor's degree","standard","none","56","73","64"
"male","group C","high school","free/reduced","none","50","48","47"
"female","group B","high school","free/reduced","none","41","53","54"
"female","group B","some high school","free/reduced","completed","56","77","73"
"female","group C","high school","free/reduced","completed","66","81","82"
"male","group C","bachelor's degree","standard","completed","86","87","89"
"male","group C","high school","standard","none","83","91","81"
"female","group D","some college","standard","completed","50","67","66"
"female","group C","master's degree","free/reduced","completed","66","78","79"
"male","group A","some high school","standard","none","51","54","54"
"male","group D","high school","standard","none","78","61","64"
"female","group B","some high school","standard","none","74","85","81"
"male","group A","bachelor's degree","standard","completed","74","75","72"
"female","group A","bachelor's degree","standard","none","67","77","73"
"male","group B","high school","standard","completed","60","59","59"
"male","group C","bachelor's degree","standard","none","66","64","63"
"male","group E","high school","standard","none","72","54","53"
"male","group D","associate's degree","standard","none","96","92","92"
"male","group C","some college","standard","completed","78","68","68"
"female","group E","associate's degree","free/reduced","completed","77","86","81"
"male","group C","some high school","standard","completed","89","86","81"
"male","group D","associate's degree","free/reduced","completed","73","77","76"
"male","group D","associate's degree","standard","completed","77","72","75"
"female","group D","high school","free/reduced","none","55","61","57"
"male","group D","some college","standard","completed","68","65","64"
"female","group B","associate's degree","standard","completed","65","79","77"
"male","group E","high school","standard","completed","80","82","76"
"female","group A","high school","free/reduced","completed","54","80","77"
"male","group D","some high school","standard","none","56","46","44"
"female","group E","high school","standard","none","54","62","64"
"female","group C","master's degree","free/reduced","none","72","70","70"
"male","group D","associate's degree","standard","none","52","47","43"
"female","group D","some high school","standard","none","48","47","48"
"male","group A","high school","standard","none","48","40","42"
"male","group C","high school","free/reduced","none","64","73","60"
"male","group E","some college","standard","none","89","80","78"
"male","group D","some college","free/reduced","completed","52","51","48"
"female","group B","associate's degree","free/reduced","none","59","84","76"
"female","group B","some high school","standard","none","58","76","70"
"male","group C","bachelor's degree","standard","completed","80","81","77"
"female","group C","bachelor's degree","standard","none","87","90","96"
"female","group B","associate's degree","free/reduced","completed","55","58","61"
"male","group D","some high school","standard","none","85","81","80"
"female","group B","master's degree","standard","completed","53","58","70"
"male","group B","some college","standard","completed","95","92","93"
"male","group C","some college","free/reduced","none","79","80","72"
"female","group C","associate's degree","free/reduced","none","60","67","68"
"female","group C","some high school","standard","none","55","70","63"
"female","group D","high school","standard","none","64","76","78"
"female","group E","bachelor's degree","standard","none","90","96","96"
